date,part_name,supplier_name,historical_demand,inventory_level,raw_material_cost,machine_utilization,supplier_rating,lead_time,temperature,pressure,labor_hours,energy_cost,maintenance_cost,production_cost,market_price,safety_score,quality_score,procurement_source,safety_risk,decision,date_year,date_month,date_quarter,date_week,date_day,date_dayofweek,date_week_log,date_week_rolling_mean
2020-01-24,-0.5188602463501009,1.380629095672224,309,4435,-0.6568265173757576,0.5898145728282721,-1.7210404592124138,18,-0.30790078216227745,0.1235812801155869,-0.7037953374897091,0.06915602487054517,-1.6259603816750048,-0.732765136697668,-0.9820736353625914,75,0.6016062584582308,-0.22108301802734584,Medium,0.4656619810064803,-1.6061068859935363,-1.5839556418234773,-1.3314687090619366,-1.482838891931346,0.9411987137291501,0.5001875429818596,-1.8587222860660852,-1.499912670659238
2020-01-25,1.5499605126215927,-0.7332258022642217,352,189,-0.6235085080760739,-0.4346606652983309,0.2692450894572798,33,1.2120159267567299,1.0059218635878446,-0.4835632372033241,1.700521146612998,0.5644305251249739,-0.25599365531238993,-0.4446805831866316,35,-1.1464090202385713,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.5839556418234773,-1.3314687090619366,-1.482838891931346,1.0547658156318904,1.000275068458624,-1.8587222860660852,-1.499912670659238
2020-01-26,1.5499605126215927,-0.7332258022642217,385,2379,0.5525296464148802,1.5592106683050233,1.0791451113180885,4,-0.8677919939233985,1.5416285498134827,-0.13119173063744394,-0.7049788341911578,0.6967675233079303,0.9151343685076679,0.4545760335491169,45,-1.8415751669217373,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.5839556418234773,-1.3314687090619366,-1.482838891931346,1.1683329175346306,1.5003625939353884,-1.8587222860660852,-1.499912670659238
2020-01-27,-0.5188602463501009,-0.7332258022642217,331,556,0.4285132733490344,0.7278030460442457,-1.6004171019636615,18,-0.646704332113479,-0.9793443740938875,0.6329181139019665,0.4161667636900749,-1.6577768881762818,0.38077408295914245,0.46501690947665836,67,0.6372561531398607,-0.22108301802734584,Medium,0.4656619810064803,-1.6061068859935363,-1.5839556418234773,-1.3314687090619366,-1.4160822361624876,1.2819000194373709,-1.5001625589251977,-1.6269205843262953,-1.4863990916888594
2020-01-28,-0.1740567865214853,-0.7332258022642217,402,2380,-0.018626099650275264,0.8970993748190239,-1.7210404592124138,24,-1.5256147817254422,1.0216777039435527,-0.1273615182191025,0.6799251755649012,0.6611888476714582,0.3673402027036974,0.05792230671599797,49,0.06686327792067603,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.5839556418234773,-1.3314687090619366,-1.4160822361624876,1.395467121340111,-1.0000750334484334,-1.6269205843262953,-1.4728855127184808
2020-01-29,-1.5532706258359477,-0.7332258022642217,361,4549,-1.0041782960583316,-0.8828323654895017,0.7775865641309272,29,-0.8386103764960837,-0.7934226480028242,0.337998515169146,-0.9777781564234483,1.515409037400251,-1.005656525139708,-1.002970145876955,99,1.6378194680248763,-0.22108301802734584,Low,0.4656619810064803,-1.6061068859935363,-1.5839556418234773,-1.3314687090619366,-1.4160822361624876,1.5090342232428513,-0.49998750797166897,-1.6269205843262953,-1.459371933748102
2020-01-30,1.2051570527929771,-0.7332258022642217,378,1104,-0.41033635116312983,-1.1402556321412027,0.6311152639137239,31,-0.03339584560014093,1.3115896142347716,0.34182872758748745,0.3155543866870337,-1.1269155412254024,-0.5641492709869543,-0.6715937188964318,38,0.11439616862468852,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.5839556418234773,-1.3314687090619366,-1.4160822361624876,1.6226013251455917,0.00010001750509534186,-1.6269205843262953,-1.4458583547777233
2020-01-31,0.8603535929643615,-0.7332258022642217,367,4634,0.1518358584456017,-0.35465064439425364,-0.3338717994966688,28,1.5448842868497796,-1.3890025343335135,-0.42419622316109373,-0.6304534751508195,0.06379083447206554,-0.4198004329162252,-0.45398904469782425,59,1.1494208066047509,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.5839556418234773,-1.3314687090619366,-1.4160822361624876,1.736168427048332,0.5001875429818596,-1.6269205843262953,-1.4323447758073449
2020-02-01,-0.5188602463501009,-0.028607502952073212,480,444,-0.11116963306530164,0.9405830481758964,0.5535717431389319,9,-0.3845642958073738,-1.1116954766408957,1.5081015616891549,1.2332149790223714,0.673661851742106,0.7641669438841548,0.9693820833561329,72,1.2658763434988574,-0.22108301802734584,Medium,-2.147480448883981,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.4160822361624876,-1.670844630033876,1.000275068458624,-1.6269205843262953,-1.4323447758073449
2020-02-02,-0.8636637061787165,-0.028607502952073212,399,2811,-1.2962822024717977,1.5394982820391983,1.553022388139969,26,0.4839594300456111,0.7695806519715288,1.5847039837101808,0.7516565713149798,-0.9486121870732586,-0.3408534826020859,-0.5182262342912687,61,-1.3710009995351857,-0.22108301802734584,Medium,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.4160822361624876,-1.5572775281311355,1.5003625939353884,-1.6269205843262953,-1.4323447758073449
2020-02-03,-0.8636637061787165,-0.7332258022642217,355,4852,0.520255193215072,-0.23985377327243837,-0.8766768557609607,2,-0.2500322565236594,-1.124300329239497,0.29395216816570113,1.1367149894901054,0.8640701676102887,0.8775506037370664,0.8200204490852768,88,1.7138717305055031,-0.22108301802734584,Low,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.349325580393629,-1.4437104262283953,-1.5001625589251977,-1.4309350380385029,-1.4188311968369662
2020-02-04,0.8603535929643615,0.6760107963600753,443,2562,-1.4849534529591668,0.9666730752545,-0.8852928025137152,6,-1.5686452383805392,-1.1810222410640503,-1.4640751522453583,-1.0269699785488786,1.269178593170262,-1.5022205296292273,-1.2878658014063133,72,1.2230968325266944,-0.22108301802734584,Medium,-2.147480448883981,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.349325580393629,-1.330143324325655,-1.0000750334484334,-1.4309350380385029,-1.4053176178665876
2020-02-05,-0.8636637061787165,-1.4378441015763703,353,1216,-0.42350943535497565,-0.09026983076348524,-1.0920757300002013,29,0.012602300322173613,0.19605925768839164,-0.01820302118049536,-1.5971174474982992,1.0830642295749446,-0.27022343498453166,-0.2227211039130925,73,0.1322211159655035,-0.22108301802734584,Medium,-2.147480448883981,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.349325580393629,-1.2165762224229149,-0.49998750797166897,-1.4309350380385029,-1.3918040388962087
2020-02-06,0.17074667330713034,-0.7332258022642217,420,725,0.7307804746209107,-0.6996211639259884,0.7689706173781725,26,-1.5028629690341488,1.1634826713320554,-1.0753174495608457,1.2205009323834697,-0.8484597377461882,0.23280002800767316,0.019888991602384703,53,0.4732677255417418,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.349325580393629,-1.1030091205201746,0.00010001750509534186,-1.4309350380385029,-1.37829045992583
2020-02-07,1.5499605126215927,1.380629095672224,326,4479,-1.669420224689517,0.8454987844893059,-0.5148066813045166,28,1.328742396465989,-0.7997250743021248,-0.045013960205144615,-0.3809786305768181,1.0471173867814374,-1.3281696894256625,-1.6804621476710258,42,0.6229960139443123,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.349325580393629,-0.9894420186174343,0.5001875429818596,-1.4309350380385029,-1.3647768809554515
2020-02-08,0.8603535929643615,1.380629095672224,357,2079,0.24362300984538005,1.050161869648111,1.6736456426785342,7,0.876180066072746,1.1855410882487596,-1.0619120713658112,-1.0959075068104835,-0.31158678273184176,-0.11720730150755485,-0.32889039613797905,48,-1.0263891285064397,4.523187755091664,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.349325580393629,-0.8758749167146941,1.000275068458624,-1.4309350380385029,-1.3647768809554515
2020-02-09,0.8603535929643615,-0.7332258022642217,428,4094,-0.5754294185132348,-1.0208206175360754,0.7345066249467798,34,-0.41968129176912405,1.072097414861349,0.7152658545505047,-1.3991888018443985,-0.8221641161688997,-0.7484547996046688,-0.6773058203316701,45,-0.6877183021816435,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.349325580393629,-0.7623078148119538,1.5003625939353884,-1.4309350380385029,-1.3647768809554515
2020-02-10,-0.5188602463501009,-0.028607502952073212,455,1778,-1.7083492749816773,-0.6648340925388505,-0.46311100078798867,10,0.48593788955708955,0.27799079957929945,-1.4334341377783029,0.06705279245817515,-1.1644982942204072,-2.4146767076142743,-2.343758195337639,77,-0.08999462677242738,-0.22108301802734584,Medium,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.2825689246247705,-0.6487407129092135,-1.5001625589251977,-1.2611646357320507,-1.3512633019850728
2020-02-11,-1.208467166007332,1.380629095672224,432,322,-1.0768185699886494,-0.005041760209807297,-1.2126990872489536,22,-1.343106042669793,0.5111807229151173,1.575128817933488,-1.198089500277234,1.411289618156733,-0.634912011701659,-0.4508689640671378,75,0.11439616862468852,-0.22108301802734584,Medium,-2.147480448883981,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.2825689246247705,-0.5351736110064733,-1.0000750334484334,-1.2611646357320507,-1.3377497230146942
2020-02-12,1.2051570527929771,-0.028607502952073212,421,843,1.5340284512349998,-1.0776392575153941,0.3123248232210531,27,0.7015850707248688,-1.5906803261728284,-1.0370162385503328,0.24036971975465168,-0.2644754893054879,1.1751013974540239,1.0479071560140807,61,1.0329652697106446,-0.22108301802734584,Medium,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.2825689246247705,-0.421606509103733,-0.49998750797166897,-1.2611646357320507,-1.3242361440443153
2020-02-13,1.2051570527929771,-1.4378441015763703,416,562,0.0737509078731832,1.50471143182146,-0.712973662038248,39,1.1175464661846106,-0.45624254046685087,0.5658910402922138,0.7950093703784832,1.2609586061767142,0.8700508520860185,0.6399983255252968,30,-1.0762982557691356,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.2825689246247705,-0.30803940720099277,0.00010001750509534186,-1.2611646357320507,-1.310722565073937
2020-02-14,-1.208467166007332,0.6760107963600753,365,1668,1.7297931139239455,0.33065225118590397,1.3893191944172563,22,1.1140842563776652,-0.8154811400503763,1.4506498364906755,0.1311244522012103,-1.1938201874273118,2.054814128303095,1.601540486774668,39,-0.10068950451546813,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.2825689246247705,-0.1944723052982525,0.5001875429818596,-1.2611646357320507,-1.2972089861035583
2020-02-15,0.8603535929643615,-0.028607502952073212,402,3447,0.08651543131332198,-1.304913817432669,-0.20463239278497475,19,-0.7466140846514546,-1.209383159410903,-0.8570003641663414,1.4041146356515928,0.9177247274353537,-0.0011962146645843955,-0.3129167740074773,93,1.983619457332964,-0.22108301802734584,Low,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.2825689246247705,-0.08090520339551223,1.000275068458624,-1.2611646357320507,-1.2972089861035583
2020-02-16,-0.8636637061787165,1.380629095672224,416,1836,0.15301557069296196,-1.086335859485129,-0.7215896087910026,36,-0.8178371176544107,-0.37746213659474553,1.5100166678983256,-1.1792855256985701,-1.3659892527311186,0.13654984599188846,-0.13792009900602303,96,1.3300447033426193,-0.22108301802734584,Low,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.2825689246247705,0.03266189850722803,1.5003625939353884,-1.2611646357320507,-1.2972089861035583
2020-02-17,-1.208467166007332,-1.4378441015763703,486,4139,-0.37603534063323185,1.593418054695272,0.2950929297155438,9,0.07442774498374867,-0.5003595245619551,-0.37057452774637556,-0.01080033742465576,-1.6873441741535322,-0.18024714846838644,0.16031588363265217,77,-0.406087126024559,-0.22108301802734584,Medium,-2.147480448883981,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.215812268855912,0.14622900040996828,-1.5001625589251977,-1.1114165281504387,-1.2836954071331796
2020-02-18,-1.5532706258359477,0.6760107963600753,456,4051,-0.6605923656420571,0.8414403260028832,-1.255778923722914,19,1.6195691523071136,0.7979416454492293,1.6000248333835467,-1.152978738438519,1.710479223093482,0.48991674702735055,0.1687225660471059,36,-2.2016352954253735,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.215812268855912,0.25979610231270855,-1.0000750334484334,-1.1114165281504387,-1.270181828162801
2020-02-19,-0.8636637061787165,-0.028607502952073212,364,764,-0.8640700202355751,0.8281051382110372,0.20893346218799722,2,1.456350204812096,0.34416635085280356,1.6364107555503087,1.3081170306857142,-1.492764524396141,0.05422155419626383,-0.248802406476862,50,-1.0560970718696372,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.215812268855912,0.37336320421544883,-0.49998750797166897,-1.1114165281504387,-1.2566682491924221
2020-02-20,-1.5532706258359477,0.6760107963600753,460,1456,-0.5444707413990191,-1.474210367376847,-1.5401053719841917,28,-0.48595817599338387,1.4344871524636769,-1.0619120713658112,1.5026552032281097,-0.14403890166217012,-0.8461381707361593,-1.0003883810898697,58,0.28194849775359143,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.215812268855912,0.48693030611818905,0.00010001750509534186,-1.1114165281504387,-1.2431546702220435
2020-02-21,0.5155501331357459,-1.4378441015763703,430,1114,-0.13946648057350167,1.3881750633701782,0.3640207091579552,39,0.9691653989968305,-1.2251393002900022,1.1538149489141039,-0.33523998383190523,1.3049619447855605,0.7903023006986644,1.0258166949785699,76,-0.2337809638565653,-0.22108301802734584,Medium,-2.147480448883981,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.215812268855912,0.6004974080209293,0.5001875429818596,-1.1114165281504387,-1.2296410912516649
2020-02-22,1.2051570527929771,-1.4378441015763703,419,2232,-1.071222690790901,-0.1830349121237199,0.09692594898181249,22,1.4588229961870185,-1.5213535993150977,-1.0446764807524354,-0.6607156307542029,1.099831185918458,-1.3255741398788643,-1.1599647586104718,33,1.2718173882028074,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.215812268855912,0.7140645099236695,1.000275068458624,-1.1114165281504387,-1.2296410912516649
2020-02-23,1.2051570527929771,-0.7332258022642217,479,2768,-0.9568402651748202,0.5683629104023801,0.06246216197079385,6,-0.8277292265355195,0.1235812801155869,-0.9297727564036062,-0.7519731549466807,-0.11054567456605668,-1.3777437786877884,-1.3966783945230834,71,-0.035332119777881914,-0.22108301802734584,Medium,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.215812268855912,0.8276316118264099,1.5003625939353884,-1.1114165281504387,-1.2296410912516649
2020-02-24,-0.8636637061787165,-0.7332258022642217,500,1154,-0.7944998597352225,1.611971070967319,0.6311152639137239,7,1.1437607716972753,-1.7261826418694868,-1.421943774475149,1.2522699542806568,0.3749627203399836,-0.5103821316881189,-0.8991524834130791,51,0.6087358747487638,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.1490556130870535,0.9411987137291501,-1.5001625589251977,-0.9774622812959838,-1.2161275122812862
2020-02-25,-0.5188602463501009,-0.028607502952073212,498,1864,-0.1763083955885982,-1.3785461975239677,-1.5745692617053975,6,-0.8034935692106172,0.9996192870268485,-1.1710705684044185,0.6400883020518204,0.44051794030953945,-0.7753013084867184,-0.7834085735164089,37,0.5243654243910207,-0.22108301802734584,High,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.1490556130870535,1.0547658156318904,-1.0000750334484334,-0.9774622812959838,-1.2026139333109078
2020-02-26,1.5499605126215927,1.380629095672224,420,4558,0.531749356721864,-0.048525433566679745,-0.14432076551569212,33,-0.542342951336535,0.02589359734557978,0.46822281523947046,1.3243155798891928,-1.3666435294500194,0.5347721971882728,0.6942611629125363,61,0.01338934251271357,-0.22108301802734584,Medium,0.4656619810064803,-1.6061068859935363,-1.2922081206742329,-1.3314687090619366,-1.1490556130870535,1.1683329175346306,-0.49998750797166897,-0.9774622812959838,-1.189100354340529
